SKU,"Is Variantion Group","Variation SKU","Variantion Group Name","Item Title","Short Description","Retail Price",Category,Brand,Weight,Height,"Dim Width","Stock available level at location","Stock level at location","Stock minimum level at location",Colour,"Manufacturer Part Number",Location,Size,"Amazon AU Price","eBay AU Price","Amazon CA Price","eBay CA Price","Amazon US Price","eBay US Price","Amazon UK Price","eBay UK Price","Amazon DE Price","Amazon FR Price","Amazon IT Price","Amazon ES Price","eBay IE Price","Amazon AU Title","eBay AU Title","eBay US Title","eBay CA Title","eBay UK Title","eBay IE Title","Amazon US Title","Amazon UK Title","Amazon DE Title","Amazon CA Title","Amazon FR Title","Amazon IT Title","Amazon ES Title","Default Description","Amazon AU Description","Amazon US Description","Amazon UK Description","Amazon DE Description","Amazon CA Description","Amazon FR Description","Amazon IT Description","Amazon ES Description","SEO Title Tags","SEO Description Tags","Website Title",PrimaryImage,Image2,Image3,Image4,Image5,Image6,Image7
KUP00115GRE-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Extra small Gray",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Gray",KUP00115GRE-CODE1,Default,"Extra small",243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Extra small - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GRE-CODE1---Butter-Fly-Pun-Food-Gray.jpg",,,,,,
KUP00115GRS-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Small Gray",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Gray",KUP00115GRS-CODE1,Default,Small,243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Small - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GRS-CODE1---Butter-Fly-Pun-Food-Gray.jpg",,,,,,
KUP00115GRM-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Medium Gray",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Gray",KUP00115GRM-CODE1,Default,Medium,243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Medium - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GRM-CODE1---Butter-Fly-Pun-Food-Gray.jpg",,,,,,
KUP00115GRL-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Large Gray",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Gray",KUP00115GRL-CODE1,Default,Large,243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Large - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GRL-CODE1---Butter-Fly-Pun-Food-Gray.jpg",,,,,,
KUP00115GR1-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food XLarge Gray",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Gray",KUP00115GR1-CODE1,Default,XLarge,243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Gray",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts XLarge - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GR1-CODE1---Butter-Fly-Pun-Food-Gray.jpg",,,,,,
KUP00115GNE-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Extra small Green",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Green",KUP00115GNE-CODE1,Default,"Extra small",243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Extra small - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GNE-CODE1---Butter-Fly-Pun-Food-Green.jpg",,,,,,
KUP00115GNS-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Small Green",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Green",KUP00115GNS-CODE1,Default,Small,243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Small - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GNS-CODE1---Butter-Fly-Pun-Food-Green.jpg",,,,,,
KUP00115GNM-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Medium Green",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Green",KUP00115GNM-CODE1,Default,Medium,243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Medium - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GNM-CODE1---Butter-Fly-Pun-Food-Green.jpg",,,,,,
KUP00115GNL-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Large Green",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Green",KUP00115GNL-CODE1,Default,Large,243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Large - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GNL-CODE1---Butter-Fly-Pun-Food-Green.jpg",,,,,,
KUP00115GN1-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food XLarge Green",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Green",KUP00115GN1-CODE1,Default,XLarge,243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Green",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts XLarge - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115GN1-CODE1---Butter-Fly-Pun-Food-Green.jpg",,,,,,
KUP00115PRE-CODE1,No,KUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Extra small Purple",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Kids Purple",KUP00115PRE-CODE1,Default,"Extra small",243,243,32,32,32,32,-0.9,-0.9,32,32,32,32,32,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Kids Purple",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Youth Tshirts Extra small - Umbrella Ink","Shop from a large range of unique Chirstmas T-Shirts for Kids and Teens. Discover our high quality printed, cotton teeshirts that range from XS to XL to suit any age from Kids to Teens and even Adults!",,"[dropbox]/Production/UI/Kids/KUP00115MAS-CODE1-Butter Fly Pun Food/Images/KUP00115PRE-CODE1---Butter-Fly-Pun-Food-Purple.jpg",,,,,,
